"id","location_id","title","level","exp","gold","raw_response"
"307","39","🏝 Фруктовое дерево","30","100","0","📋 Страница монстра

🏝 Фруктовое дерево
🔸 Уровень: 30
🗺 Зона охоты: 🗻 Ущелье головорезов (❄️🛶🏛 Рыбацкая гавань)

Награда за убийство:
✨ Опыт: 100
💰 Золото: 0

Дроп ресурсов:
🍌 Банан
🥥 Кокос
🍋 Лимон
🥭 Манго
🍈 Личи"
"308","59","🦯⛄️ Злой снеговик с палкой","1","250","30","📋 Страница монстра

🦯⛄️ Злой снеговик с палкой
🔸 Уровень: 1
🗺 Зона охоты: *скрыто*

Награда за убийство:
✨ Опыт: 250
💰 Золото: 30

Дроп ресурсов:
🎨 🤴 Внешний вид: Наследник севера
🎨 🧝‍♂️ Внешний вид: Принц зимы
🎨 🧟‍♂️ Внешний вид: Воины севера
📜 Свиток охотника
🎐  Зов странника
🌡🎆 Личное зелье очищения камня [IV]
🍪 Печенька
🔖 Свиток удачи
🎲 Моментальная лотерея
🔖 Личный свиток благословения
💰 Кошель с золотом (100)
💰 Котомка с золотом (250)
🔖 Безопасный свиток заточки [III]
🏮 Праздничный фонарь
🛍 Праздничный пакет
💰 Мешок с золотом (600)
🎇 Осколок хаоса
👝 Случайный камень хаоса
👝 Камень хаоса
👝 Мешок с осколками хаоса 5шт
🔖 Безопасный свиток заточки [IV]
🔖 Свиток заточки [II]
🔖 Свиток заточки [IV]
🪦 Метка приключения
🗺 Часть карты сокровищ
🪱 Часть щупальца
👝 Мешок материи
🧪 Зелье добытчика [IV]
🧪 Зелье добытчика [III]
🔖 Свиток заточки [III]
🌡🎆 Личное зелье очищения камня [II]
🟢 Елочная игрушка [Ивент]
🟣 Елочная игрушка [Ивент]
🎄 Новогодняя елка [Ивент]
☃️ Новогодний снеговик [Ивент]
❄️ Новогодняя снежинка [Ивент]
🛍 Украденный подарок [Ивент]
🎁 Украденный подарок [Ивент]
📦 Украденный подарок [Ивент]
🍥 Рождественское чудо [Ивент]
🅾 Осколок гармонии
❄️ Снежинка [Ивент]
🏮 Фонарик [Ивент]
🍭 Леденец [Ивент]
🍬 Ириска [Ивент]
⭐️ Звезда [Ивент]
🛍  Мешок с новогодними украшениями"
"309","59","🧹⛄️ Злой снеговик с метлой","1","250","30","📋 Страница монстра

🧹⛄️ Злой снеговик с метлой
🔸 Уровень: 1
🗺 Зона охоты: *скрыто*

Награда за убийство:
✨ Опыт: 250
💰 Золото: 30

Дроп ресурсов:
🎨 🧟‍♂️ Внешний вид: Воины севера
🎨 🧝‍♂️ Внешний вид: Принц зимы
🎨 🤴 Внешний вид: Наследник севера
📜 Свиток охотника
🎐  Зов странника
🌡🎆 Личное зелье очищения камня [IV]
🍪 Печенька
🔖 Свиток удачи
🎲 Моментальная лотерея
🔖 Личный свиток благословения
💰 Кошель с золотом (100)
💰 Котомка с золотом (250)
🔖 Безопасный свиток заточки [III]
🔖 Безопасный свиток заточки [IV]
🏮 Праздничный фонарь
🛍 Праздничный пакет
💰 Мешок с золотом (600)
🎇 Осколок хаоса
👝 Случайный камень хаоса
👝 Камень хаоса
👝 Мешок с осколками хаоса 5шт
🔖 Свиток заточки [II]
🔖 Свиток заточки [III]
🔖 Свиток заточки [IV]
🪦 Метка приключения
🗺 Часть карты сокровищ
🪱 Часть щупальца
👝 Мешок материи
🧪 Зелье добытчика [IV]
🧪 Зелье добытчика [III]
🟠 Елочная игрушка [Ивент]
🟡 Елочная игрушка [Ивент]
🌡🎆 Личное зелье очищения камня [II]
🎄 Новогодняя елка [Ивент]
☃️ Новогодний снеговик [Ивент]
❄️ Новогодняя снежинка [Ивент]
🛍 Украденный подарок [Ивент]
📦 Украденный подарок [Ивент]
🎁 Украденный подарок [Ивент]
🍥 Рождественское чудо [Ивент]
🍥 Рождественское чудо [Ивент]
🅾 Осколок гармонии
🛍  Мешок с новогодними украшениями
❄️ Снежинка [Ивент]
🏮 Фонарик [Ивент]
🍭 Леденец [Ивент]
🍬 Ириска [Ивент]
⭐️ Звезда [Ивент]"
"310","15","🐄 Пропавшая корова","1","1","0","📋 Страница монстра

🐄 Пропавшая корова
🔸 Уровень: 1
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 1
💰 Золото: 0

Дроп ресурсов:
🌷 Тюльпан[Ивент]
🌷 Тюльпан[Ивент]
🌷 Тюльпан[Ивент]
🍒 Вишня [Ивент]
🍇 Виноград [Ивент]
🌷 Тюльпан[Ивент]
🍓 Клубника [Ивент]"
"311","44","🧸Кукла","1","10","2","📋 Страница монстра

🧸Кукла
🔸 Уровень: 1
🗺 Зона охоты: Тест для боев кукла (Тайный город)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"312","15","🦹🏼‍♀️ Ламелия","40","10","2","📋 Страница монстра

🦹🏼‍♀️ Ламелия
🔸 Уровень: 40
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"313","15","👾 Жрец Ламелии","1","200","20","📋 Страница монстра

👾 Жрец Ламелии
🔸 Уровень: 1
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 200
💰 Золото: 20

Дроп ресурсов:
🎴 Осколок зла [Ивент]
🎴 Осколок зла [Ивент]"
"314","15","👺 Жрец Ламелии","1","200","20","📋 Страница монстра

👺 Жрец Ламелии
🔸 Уровень: 1
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 200
💰 Золото: 20

Дроп ресурсов:
🎴 Осколок зла [Ивент]
🎴 Осколок зла [Ивент]"
"315","15","👾🔮 Колдун бездны","34","10","2","📋 Страница монстра

👾🔮 Колдун бездны
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"316","15","👹🏹 Лучник бездны","34","10","2","📋 Страница монстра

👹🏹 Лучник бездны
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"317","15","👹⚔️ Берсерк бездны","34","10","2","📋 Страница монстра

👹⚔️ Берсерк бездны
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"318","15","🗡👾 Солдат бездны","33","10","2","📋 Страница монстра

🗡👾 Солдат бездны
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"319","15","👾🧿 Астралист тьмы","35","10","2","📋 Страница монстра

👾🧿 Астралист тьмы
🔸 Уровень: 35
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"320","15","💀🌑 Скелет тьмы","35","10","2","📋 Страница монстра

💀🌑 Скелет тьмы
🔸 Уровень: 35
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
"321","15","👾🕳 Поглотитель тьмы","35","10","2","📋 Страница монстра

👾🕳 Поглотитель тьмы
🔸 Уровень: 35
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 10
💰 Золото: 2"
